,coord1,coord2,zip
10180,39.323776,-76.561042,21213
10181,39.323777,-76.577185,21213
10182,39.323779,-76.603696,21218
10183,39.32378,-76.608446,21218
10184,39.323781,-76.683278,21215
10185,39.323786,-76.608922,21218
10186,39.32379,-76.556356,21213
10187,39.323791,-76.608835,21218
10188,39.323798,-76.621819,21211
10189,39.323799,-76.575269,21213
10190,39.323799,-76.556393,21213
10191,39.323802,-76.609426,21218
10192,39.323803,-76.624116,21211
10193,39.323817,-76.668297,21216
10194,39.323817,-76.656546,21211
10195,39.323821,-76.624074,21211
10196,39.323825,-76.6111,21218
10197,39.323827,-76.677624,21216
10198,39.323833,-76.596338,21218
10199,39.323836,-76.590531,21218
10200,39.323836,-76.589473,21218
10201,39.323838,-76.67766,21216
10202,39.323841,-76.59177,21218
10203,39.323843,-76.693065,21207
10204,39.32385,-76.594811,21218
10205,39.323853,-76.668278,21216
10206,39.323855,-76.592762,21218
10207,39.323859,-76.540756,21206
10208,39.32386,-76.656578,21211
10209,39.323866,-76.564077,21213
10210,39.323868,-76.693017,21207
10211,39.323871,-76.572167,21213
10212,39.323872,-76.596303,21218
10213,39.323874,-76.691345,21207
10214,39.323886,-76.691384,21207
10215,39.323894,-76.574004,21213
10216,39.323914,-76.600412,21218
10217,39.323915,-76.534872,21206
10218,39.32392,-76.569754,21213
10219,39.323931,-76.57406,21213
10220,39.323932,-76.60124,21218
10221,39.323941,-76.683366,21215
10222,39.323954,-76.569802,21213
10223,39.323966,-76.68338,21215
10224,39.323968,-76.590687,21218
10225,39.323969,-76.568132,21213
10226,39.32397,-76.553674,21213
10227,39.323976,-76.575545,21213
10228,39.323978,-76.549859,21213
10229,39.323983,-76.685375,21215
10230,39.323984,-76.575817,21213
10231,39.323984,-76.531951,21206
10232,39.323985,-76.571022,21213
10233,39.323994,-76.685338,21215
10234,39.324004,-76.553686,21213
10235,39.324022,-76.566068,21213
10236,39.324026,-76.603542,21218
10237,39.324027,-76.601146,21218
10238,39.324027,-76.575772,21213
10239,39.324029,-76.549906,21213
10240,39.324048,-76.566102,21213
10241,39.324055,-76.682366,21216
10242,39.324066,-76.68233,21216
10243,39.324071,-76.630232,21211
10244,39.324075,-76.597805,21218
10245,39.324077,-76.607126,21218
10246,39.324086,-76.60716,21218
10247,39.324087,-76.576862,21213
10248,39.324095,-76.55372,21213
10249,39.324111,-76.543369,21206
10250,39.324115,-76.623714,21211
10251,39.324126,-76.669231,21216
10252,39.324131,-76.533518,21206
10253,39.324132,-76.563566,21213
10254,39.324132,-76.543381,21206
10255,39.324138,-76.628467,21211
10256,39.324144,-76.623737,21211
10257,39.324159,-76.669214,21216
10258,39.324162,-76.567656,21213
10259,39.32417,-76.533494,21206
10260,39.324179,-76.694655,21207
10261,39.324185,-76.565007,21213
10262,39.324196,-76.567703,21213
10263,39.324197,-76.558242,21213
10264,39.324198,-76.675277,21216
10265,39.32421,-76.675317,21216
10266,39.324214,-76.565048,21213
10267,39.324214,-76.550073,21213
10268,39.324223,-76.55632,21213
10269,39.32423,-76.57015,21213
10270,39.324243,-76.558218,21213
10271,39.324253,-76.560499,21213
10272,39.324257,-76.607862,21218
10273,39.324267,-76.607902,21218
10274,39.324275,-76.556267,21213
10275,39.324282,-76.677168,21216
10276,39.324284,-76.692718,21207
10277,39.324291,-76.557607,21213
10278,39.324297,-76.563269,21213
10279,39.324302,-76.557645,21213
10280,39.32431,-76.71053,21207
10281,39.324319,-76.578025,21213
10282,39.324322,-76.677148,21216
10283,39.324341,-76.603153,21218
10284,39.324351,-76.578073,21213
10285,39.324357,-76.710589,21207
10286,39.32436,-76.609206,21218
10287,39.32436,-76.603202,21218
10288,39.324362,-76.56766,21213
10289,39.324363,-76.569214,21213
10290,39.324369,-76.629469,21211
10291,39.324377,-76.616606,21218
10292,39.32438,-76.599703,21218
10293,39.324381,-76.563117,21213
10294,39.324382,-76.560066,21213
10295,39.324393,-76.569954,21213
10296,39.324393,-76.560108,21213
10297,39.324394,-76.656973,21211
10298,39.324394,-76.601321,21218
10299,39.324405,-76.578157,21213
10300,39.324405,-76.569272,21213
10301,39.324411,-76.629452,21211
10302,39.324417,-76.670188,21216
10303,39.324417,-76.530972,21206
10304,39.32442,-76.531007,21206
10305,39.324422,-76.689565,21215
10306,39.324435,-76.687129,21215
10307,39.324437,-76.700564,21207
10308,39.324444,-76.683837,21215
10309,39.324451,-76.670171,21216
10310,39.324455,-76.6838,21215
10311,39.324483,-76.681769,21215
10312,39.324495,-76.615797,21218
10313,39.324502,-76.576427,21213
10314,39.324517,-76.679959,21216
10315,39.32452,-76.681792,21215
10316,39.324522,-76.615251,21218
10317,39.324524,-76.54084,21206
10318,39.324528,-76.679997,21216
10319,39.32453,-76.607087,21218
10320,39.324532,-76.672625,21216
10321,39.324538,-76.614669,21218
10322,39.324542,-76.576385,21213
10323,39.324544,-76.672666,21216
10324,39.324556,-76.607078,21218
10325,39.324564,-76.590701,21218
10326,39.324566,-76.590529,21218
10327,39.324571,-76.613994,21218
10328,39.324576,-76.591763,21218
10329,39.324579,-76.686634,21215
10330,39.32458,-76.566788,21213
10331,39.324581,-76.594464,21218
10332,39.324584,-76.573411,21213
10333,39.324587,-76.588666,21218
10334,39.324588,-76.592875,21218
10335,39.324599,-76.60787,21218
10336,39.324599,-76.561842,21213
10337,39.3246,-76.665631,21216
10338,39.324602,-76.559101,21213
10339,39.324611,-76.674911,21216
10340,39.324612,-76.550433,21213
10341,39.324624,-76.612436,21218
10342,39.324624,-76.561867,21213
10343,39.324627,-76.57336,21213
10344,39.324629,-76.559092,21213
10345,39.32463,-76.607858,21218
10346,39.32463,-76.56958,21213
10347,39.324643,-76.689457,21215
10348,39.32465,-76.665606,21216
10349,39.324654,-76.627797,21211
10350,39.324663,-76.55048,21213
10351,39.324665,-76.569627,21213
10352,39.32467,-76.605347,21218
10353,39.324677,-76.671212,21216
10354,39.324677,-76.61084,21218
10355,39.32468,-76.573298,21213
10356,39.324685,-76.657196,21211
10357,39.324691,-76.689433,21215
10358,39.324691,-76.602121,21218
10359,39.324694,-76.603115,21218
10360,39.3247,-76.614679,21218
10361,39.324703,-76.605327,21218
10362,39.324722,-76.657226,21211
10363,39.324723,-76.671189,21216
10364,39.324731,-76.564629,21213
10365,39.32474,-76.694146,21207
10366,39.324741,-76.70127,21207
10367,39.324746,-76.69409,21207
10368,39.324751,-76.677105,21216
10369,39.324755,-76.613285,21218
10370,39.324761,-76.677141,21216
10371,39.324767,-76.530342,21206
10372,39.324773,-76.659528,21211
10373,39.324775,-76.591917,21218
10374,39.324782,-76.587631,21218
10375,39.324799,-76.682744,21215
10376,39.32481,-76.690884,21215
10377,39.32481,-76.578785,21213
10378,39.324812,-76.682706,21215
10379,39.324814,-76.686901,21215
10380,39.324816,-76.595332,21218
10381,39.324832,-76.611052,21218
10382,39.324842,-76.578835,21213
10383,39.324847,-76.756987,21244
10384,39.324848,-76.686883,21215
10385,39.32485,-76.673703,21216
10386,39.32486,-76.568611,21213
10387,39.324862,-76.674785,21216
10388,39.324866,-76.588991,21218
10389,39.324869,-76.560057,21213
10390,39.32487,-76.685633,21215
10391,39.324881,-76.673687,21216
10392,39.324885,-76.666657,21216
10393,39.324893,-76.67477,21216
10394,39.324893,-76.558012,21213
10395,39.324894,-76.568657,21213
10396,39.324903,-76.560039,21213
10397,39.324921,-76.562197,21213
10398,39.324925,-76.674754,21216
10399,39.32493,-76.687621,21215
10400,39.324934,-76.600652,21218
10401,39.32495,-76.687552,21215
10402,39.324958,-76.60941,21218
10403,39.324967,-76.628568,21211
10404,39.324975,-76.600774,21218
10405,39.324986,-76.602922,21218
10406,39.324987,-76.674722,21216
10407,39.324995,-76.572696,21213
10408,39.324998,-76.661302,21216
10409,39.325001,-76.550786,21213
10410,39.32503,-76.572754,21213
10411,39.325038,-76.671032,21216
10412,39.325069,-76.621442,21211
10413,39.32508,-76.674467,21216
10414,39.325086,-76.605088,21218
10415,39.325093,-76.674509,21216
10416,39.325124,-76.701895,21207
10417,39.325137,-76.610463,21218
10418,39.325138,-76.574356,21213
10419,39.325153,-76.701906,21207
10420,39.325159,-76.629931,21211
10421,39.325159,-76.605051,21218
10422,39.32516,-76.569021,21213
10423,39.325169,-76.610427,21218
10424,39.325169,-76.543989,21206
10425,39.325171,-76.667586,21216
10426,39.325173,-76.632687,21211
10427,39.32518,-76.676724,21216
10428,39.325189,-76.561476,21213
10429,39.32519,-76.709882,21207
10430,39.325197,-76.605029,21218
10431,39.325202,-76.66757,21216
10432,39.325215,-76.692231,21207
10433,39.325231,-76.586028,21218
10434,39.325241,-76.561523,21213
10435,39.325244,-76.593599,21218
10436,39.325245,-76.57436,21213
10437,39.32525,-76.692255,21207
10438,39.325252,-76.684362,21215
10439,39.325259,-76.586005,21218
10440,39.325289,-76.530141,21206
10441,39.325291,-76.574313,21213
10442,39.325293,-76.717899,21207
10443,39.325303,-76.695833,21207
10444,39.325306,-76.65774,21211
10445,39.325311,-76.59054,21218
10446,39.325319,-76.591819,21218
10447,39.325325,-76.59306,21218
10448,39.325337,-76.689115,21215
10449,39.325367,-76.668818,21216
10450,39.325374,-76.537346,21206
10451,39.32538,-76.668814,21216
10452,39.325381,-76.587516,21218
10453,39.325382,-76.587611,21218
10454,39.325384,-76.58896,21218
10455,39.325399,-76.631193,21211
10456,39.325401,-76.689331,21215
10457,39.325408,-76.699869,21207
10458,39.325414,-76.704287,21207
10459,39.325424,-76.622225,21211
10460,39.325433,-76.61764,21218
10461,39.32544,-76.689366,21215
10462,39.325441,-76.699853,21207
10463,39.325449,-76.71572,21207
10464,39.32545,-76.561296,21213
10465,39.325451,-76.679519,21215
10466,39.325452,-76.665213,21216
10467,39.325458,-76.558366,21213
10468,39.325461,-76.679554,21215
10469,39.325487,-76.665196,21216
10470,39.325488,-76.551268,21213
10471,39.3255,-76.710313,21207
10472,39.325519,-76.710339,21207
10473,39.325524,-76.657931,21211
10474,39.325551,-76.712322,21207
10475,39.325563,-76.572151,21213
10476,39.325588,-76.69187,21215
10477,39.325597,-76.669606,21216
10478,39.325598,-76.572204,21213
10479,39.325603,-76.633686,21211
10480,39.325607,-76.602367,21218
10481,39.325625,-76.602414,21218
10482,39.325648,-76.575165,21213
10483,39.325649,-76.589343,21218
10484,39.32565,-76.60919,21218
10485,39.325651,-76.674389,21216
10486,39.325661,-76.606542,21218
10487,39.325662,-76.602506,21218
10488,39.325677,-76.606584,21218
10489,39.325677,-76.559751,21213
10490,39.325678,-76.693642,21207
10491,39.325684,-76.700949,21207
10492,39.32569,-76.67437,21216
10493,39.325697,-76.693596,21207
10494,39.32571,-76.604705,21218
10495,39.325714,-76.602639,21218
10496,39.325721,-76.568352,21213
10497,39.32574,-76.602707,21218
10498,39.325742,-76.668419,21216
10499,39.325755,-76.709166,21207
10500,39.325772,-76.625001,21211
10501,39.325774,-76.668403,21216
10502,39.325776,-76.617449,21218
10503,39.325787,-76.666208,21216
10504,39.325803,-76.676911,21216
10505,39.325811,-76.555921,21213
10506,39.325815,-76.676952,21216
10507,39.325822,-76.66619,21216
10508,39.325826,-76.632064,21211
10509,39.325837,-76.591966,21218
10510,39.325852,-76.713508,21207
10511,39.325865,-76.614119,21218
10512,39.325871,-76.608729,21218
10513,39.325893,-76.612024,21218
10514,39.325897,-76.613357,21218
10515,39.325901,-76.627724,21211
10516,39.325906,-76.700729,21207
10517,39.325907,-76.675304,21216
10518,39.325914,-76.580491,21213
10519,39.325921,-76.612823,21218
10520,39.325924,-76.681545,21215
10521,39.325937,-76.607332,21218
10522,39.325941,-76.70071,21207
10523,39.32595,-76.675282,21216
10524,39.325951,-76.580547,21213
10525,39.325958,-76.541031,21206
10526,39.325968,-76.686306,21215
10527,39.32597,-76.670792,21216
10528,39.325978,-76.67082,21216
10529,39.325989,-76.610729,21218
10530,39.325999,-76.657036,21211
10531,39.325999,-76.614758,21218
10532,39.326001,-76.686289,21215
10533,39.326001,-76.529908,21206
10534,39.326015,-76.585382,21218
10535,39.326036,-76.70671,21207
10536,39.326041,-76.58536,21218
10537,39.326047,-76.657696,21211
10538,39.326052,-76.532355,21206
10539,39.326053,-76.590549,21218
10540,39.326062,-76.591858,21218
10541,39.326063,-76.593322,21218
10542,39.326079,-76.705543,21207
10543,39.326084,-76.681689,21215
10544,39.326094,-76.687188,21215
10545,39.326095,-76.605691,21218
10546,39.326096,-76.681731,21215
10547,39.326102,-76.612037,21218
10548,39.326105,-76.705551,21207
10549,39.326114,-76.605739,21218
10550,39.326122,-76.624506,21211
10551,39.32613,-76.691751,21215
10552,39.326136,-76.687215,21215
10553,39.32614,-76.695178,21207
10554,39.326142,-76.615959,21218
10555,39.326146,-76.695133,21207
10556,39.326147,-76.547083,21206
10557,39.326157,-76.667103,21216
10558,39.326167,-76.69177,21215
10559,39.326179,-76.67623,21216
10560,39.326202,-76.709775,21207
10561,39.326218,-76.540311,21206
10562,39.326222,-76.706773,21207
10563,39.326223,-76.676208,21216
10564,39.326228,-76.531843,21206
10565,39.326235,-76.531817,21206
10566,39.32625,-76.577692,21213
10567,39.326252,-76.609408,21218
10568,39.326266,-76.590679,21218
10569,39.326269,-76.552305,21213
10570,39.326271,-76.576182,21213
10571,39.326276,-76.683247,21215
10572,39.326281,-76.571657,21213
10573,39.326295,-76.552348,21213
10574,39.326296,-76.683205,21215
10575,39.326301,-76.629639,21211
10576,39.326312,-76.704587,21207
10577,39.326322,-76.709954,21207
10578,39.326326,-76.608054,21218
10579,39.326338,-76.704595,21207
10580,39.326339,-76.589161,21218
10581,39.32634,-76.6775,21215
10582,39.32634,-76.587597,21218
10583,39.32634,-76.587493,21218
10584,39.326344,-76.447871,21237
10585,39.326354,-76.604299,21218
10586,39.326358,-76.533818,21206
10587,39.326364,-76.60829,21218
10588,39.326365,-76.544988,21206
10589,39.326367,-76.547818,21206
10590,39.32637,-76.677485,21215
10591,39.326383,-76.533827,21206
10592,39.326389,-76.564208,21213
10593,39.326397,-76.662171,21216
10594,39.326402,-76.66809,21216
10595,39.326405,-76.670334,21216
10596,39.326408,-76.535106,21206
10597,39.326425,-76.67906,21215
10598,39.326432,-76.564267,21213
10599,39.326434,-76.679094,21215
10600,39.326435,-76.629134,21211
10601,39.326439,-76.611057,21218
10602,39.326441,-76.670316,21216
10603,39.32645,-76.631249,21211
10604,39.3265,-76.610248,21218
10605,39.326507,-76.606735,21218
10606,39.326507,-76.589343,21218
10607,39.326522,-76.532499,21206
10608,39.326525,-76.606781,21218
10609,39.326541,-76.688706,21215
10610,39.326556,-76.560536,21213
10611,39.326577,-76.688731,21215
10612,39.326584,-76.560526,21213
10613,39.32659,-76.678812,21215
10614,39.326604,-76.672795,21216
10615,39.326608,-76.69325,21207
10616,39.32662,-76.69329,21207
10617,39.326645,-76.550079,21206
10618,39.326648,-76.573839,21213
10619,39.326651,-76.579345,21213
10620,39.326675,-76.573881,21213
10621,39.326682,-76.709277,21207
10622,39.326682,-76.673063,21216
10623,39.326683,-76.68258,21215
10624,39.326688,-76.57722,21213
10625,39.326692,-76.67163,21216
10626,39.326698,-76.553029,21213
10627,39.326702,-76.581715,21213
10628,39.326707,-76.560482,21213
10629,39.326727,-76.671613,21216
10630,39.326739,-76.575697,21213
10631,39.326764,-76.608726,21218
10632,39.326767,-76.60537,21218
10633,39.326777,-76.605397,21218
10634,39.32679,-76.659395,21211
10635,39.32679,-76.593662,21218
10636,39.326792,-76.590524,21218
10637,39.326793,-76.579616,21213
10638,39.326794,-76.591881,21218
10639,39.326794,-76.590651,21218
10640,39.326802,-76.529761,21206
10641,39.326806,-76.659359,21211
10642,39.326808,-76.531494,21206
10643,39.326811,-76.702523,21207
10644,39.326816,-76.575618,21213
10645,39.326825,-76.531497,21206
10646,39.326835,-76.665686,21216
10647,39.326841,-76.702534,21207
10648,39.326842,-76.455794,21237
10649,39.326851,-76.689735,21215
10650,39.326859,-76.563646,21213
10651,39.32687,-76.665669,21216
10652,39.326871,-76.534502,21206
10653,39.326873,-76.603925,21218
10654,39.326886,-76.689767,21215
10655,39.3269,-76.563702,21213
10656,39.326903,-76.592009,21218
10657,39.326907,-76.623541,21211
10658,39.326915,-76.575518,21213
10659,39.326916,-76.616027,21218
10660,39.326918,-76.636001,21211
10661,39.326925,-76.60389,21218
10662,39.326937,-76.632673,21211
10663,39.326949,-76.631496,21211
10664,39.326949,-76.631478,21211
10665,39.326956,-76.575476,21213
10666,39.326957,-76.615314,21218
10667,39.32698,-76.632139,21211
10668,39.326983,-76.738968,21207
10669,39.326987,-76.707028,21207
10670,39.326999,-76.614278,21218
10671,39.327001,-76.696273,21207
10672,39.327006,-76.577707,21213
10673,39.327007,-76.685798,21215
10674,39.327013,-76.673691,21216
10675,39.327013,-76.541227,21206
10676,39.327017,-76.608024,21218
10677,39.32702,-76.629346,21211
10678,39.327034,-76.701467,21207
10679,39.327035,-76.608069,21218
10680,39.327041,-76.545844,21206
10681,39.327046,-76.69467,21207
10682,39.327046,-76.673675,21216
10683,39.327049,-76.534322,21206
10684,39.32705,-76.61276,21218
10685,39.327052,-76.63154,21211
10686,39.327054,-76.632782,21211
10687,39.327062,-76.701477,21207
10688,39.327066,-76.666648,21216
10689,39.327067,-76.686005,21215
10690,39.32707,-76.627785,21211
10691,39.327079,-76.686043,21215
10692,39.327094,-76.610262,21218
10693,39.327097,-76.626147,21211
10694,39.3271,-76.666631,21216
10695,39.3271,-76.562045,21213
10696,39.327113,-76.626628,21211
10697,39.327117,-76.611049,21218
10698,39.327121,-76.552634,21213
10699,39.327135,-76.660511,21211
10700,39.327153,-76.674671,21215
10701,39.327162,-76.613455,21218
10702,39.327164,-76.711417,21207
10703,39.327167,-76.609218,21218
10704,39.32717,-76.730238,21207
10705,39.327184,-76.636819,21211
10706,39.327196,-76.612105,21218
10707,39.327216,-76.540672,21206
10708,39.327219,-76.606513,21218
10709,39.327222,-76.563382,21213
10710,39.327233,-76.627793,21211
10711,39.327233,-76.611052,21218
10712,39.327241,-76.705973,21207
10713,39.327267,-76.700446,21207
10714,39.327275,-76.57812,21213
10715,39.327276,-76.589237,21218
10716,39.327282,-76.691126,21215
10717,39.327288,-76.674605,21215
10718,39.327291,-76.587535,21218
10719,39.3273,-76.70046,21207
10720,39.3273,-76.691133,21215
10721,39.327314,-76.661807,21211
10722,39.327314,-76.604641,21218
10723,39.327315,-76.637271,21211
10724,39.327316,-76.578182,21213
10725,39.327318,-76.574955,21213
10726,39.327322,-76.674588,21215
10727,39.327323,-76.61484,21218
10728,39.327332,-76.637315,21211
10729,39.32734,-76.604625,21218
10730,39.327343,-76.630317,21211
10731,39.327346,-76.573305,21213
10732,39.327356,-76.563035,21213
10733,39.327361,-76.661826,21211
10734,39.32737,-76.682524,21215
10735,39.327377,-76.53118,21206
10736,39.327387,-76.531149,21206
10737,39.327392,-76.657428,21211
10738,39.327394,-76.609419,21218
10739,39.327397,-76.629188,21211
10740,39.327398,-76.563093,21213
10741,39.327399,-76.561681,21213
10742,39.327419,-76.667583,21216
10743,39.32742,-76.560069,21213
10744,39.32744,-76.667573,21216
10745,39.327441,-76.56163,21213
10746,39.327443,-76.659853,21211
10747,39.327451,-76.607071,21218
10748,39.327458,-76.659835,21211
10749,39.327467,-76.565688,21213
10750,39.327475,-76.679102,21215
10751,39.327485,-76.679137,21215
10752,39.327491,-76.667547,21216
10753,39.327494,-76.667752,21216
10754,39.327499,-76.688041,21215
10755,39.327509,-76.594074,21218
10756,39.327511,-76.625717,21211
10757,39.327514,-76.590546,21218
10758,39.327518,-76.591955,21218
10759,39.327519,-76.538252,21206
10760,39.327525,-76.565764,21213
10761,39.327526,-76.576804,21213
10762,39.327534,-76.667695,21216
10763,39.327534,-76.626538,21211
10764,39.327565,-76.675537,21215
10765,39.327576,-76.584133,21218
10766,39.327597,-76.537785,21206
10767,39.327599,-76.707848,21207
10768,39.327599,-76.67552,21215
10769,39.327611,-76.698724,21207
10770,39.327623,-76.640026,21211
10771,39.327626,-76.554688,21213
10772,39.327637,-76.638613,21211
10773,39.327647,-76.68071,21215
10774,39.327651,-76.608557,21218
10775,39.327653,-76.562854,21213
10776,39.327675,-76.710839,21207
10777,39.327681,-76.707312,21207
10778,39.327685,-76.60532,21218
10779,39.327689,-76.589346,21218
10780,39.327691,-76.576174,21213
10781,39.327693,-76.699372,21207
10782,39.3277,-76.68816,21215
10783,39.327703,-76.710867,21207
10784,39.327703,-76.665247,21216
10785,39.327704,-76.672254,21216
10786,39.327714,-76.546267,21206
10787,39.327716,-76.688206,21215
10788,39.327723,-76.69259,21215
10789,39.32773,-76.672241,21216
10790,39.32773,-76.581046,21213
10791,39.327743,-76.576122,21213
10792,39.327744,-76.565857,21213
10793,39.327746,-76.695884,21207
10794,39.327754,-76.659392,21211
10795,39.327757,-76.660921,21211
10796,39.327758,-76.692617,21215
10797,39.327775,-76.660896,21211
10798,39.327785,-76.565806,21213
10799,39.327789,-76.583342,21213
10800,39.327795,-76.659422,21211
10801,39.327806,-76.763921,21244
10802,39.327819,-76.636807,21211
10803,39.327822,-76.606266,21218
10804,39.327836,-76.665548,21216
10805,39.327843,-76.616084,21218
10806,39.327843,-76.530248,21206
10807,39.327847,-76.665585,21216
10808,39.327858,-76.562455,21213
10809,39.327867,-76.6399,21211
10810,39.32789,-76.59209,21218
10811,39.327894,-76.562502,21213
10812,39.327906,-76.676708,21215
10813,39.327914,-76.669148,21216
10814,39.32792,-76.658773,21211
10815,39.327925,-76.669143,21216
10816,39.327934,-76.682463,21215
10817,39.327943,-76.632457,21211
10818,39.327943,-76.57423,21213
10819,39.327947,-76.676687,21215
10820,39.327947,-76.565113,21213
10821,39.327958,-76.617785,21218
10822,39.32796,-76.535838,21206
10823,39.327962,-76.592092,21218
10824,39.327964,-76.609245,21218
10825,39.327978,-76.680761,21215
10826,39.327979,-76.673218,21215
10827,39.327989,-76.680796,21215
10828,39.327995,-76.56518,21213
10829,39.328007,-76.535802,21206
10830,39.328011,-76.689189,21215
10831,39.328011,-76.673202,21215
10832,39.328017,-76.626997,21211
10833,39.328038,-76.68923,21215
10834,39.32806,-76.660258,21211
10835,39.328073,-76.660228,21211
10836,39.328094,-76.592096,21218
10837,39.328098,-76.556246,21213
10838,39.328107,-76.610254,21218
10839,39.328119,-76.547571,21206
10840,39.32812,-76.546543,21206
10841,39.328134,-76.705498,21207
10842,39.328143,-76.705457,21207
10843,39.328154,-76.63757,21211
10844,39.32816,-76.531588,21206
10845,39.328162,-76.610972,21218
10846,39.32817,-76.69692,21207
10847,39.328171,-76.546578,21206
10848,39.328173,-76.616119,21218
10849,39.328174,-76.669461,21216
10850,39.328184,-76.615461,21218
10851,39.328189,-76.694073,21215
10852,39.32819,-76.562222,21213
10853,39.328191,-76.560756,21213
10854,39.328196,-76.614907,21218
10855,39.328212,-76.694106,21215
10856,39.328217,-76.531561,21206
10857,39.328226,-76.577897,21213
10858,39.32823,-76.562171,21213
10859,39.328231,-76.685497,21215
10860,39.328237,-76.539913,21206
10861,39.328239,-76.669429,21216
10862,39.328242,-76.685537,21215
10863,39.328252,-76.674131,21215
10864,39.328256,-76.613537,21218
10865,39.328264,-76.61337,21218
10866,39.328268,-76.687666,21215
10867,39.328274,-76.577972,21213
10868,39.328274,-76.557205,21213
10869,39.328283,-76.677979,21215
10870,39.328286,-76.674114,21215
10871,39.328286,-76.557243,21213
10872,39.3283,-76.6064,21218
10873,39.328314,-76.677964,21215
10874,39.328323,-76.612168,21218
10875,39.328333,-76.661459,21211
10876,39.328339,-76.658184,21211
10877,39.32834,-76.678684,21215
10878,39.328345,-76.667242,21216
10879,39.328351,-76.67872,21215
10880,39.328354,-76.667269,21216
10881,39.328357,-76.634112,21211
10882,39.328358,-76.661405,21211
10883,39.328358,-76.611054,21218
10884,39.328369,-76.638332,21211
10885,39.328372,-76.658209,21211
10886,39.328372,-76.610623,21218
10887,39.328388,-76.565079,21213
10888,39.328396,-76.661317,21211
10889,39.32841,-76.599051,21218
10890,39.328412,-76.599262,21218
10891,39.328413,-76.597639,21218
10892,39.32842,-76.608301,21218
10893,39.328423,-76.690517,21215
10894,39.328423,-76.608901,21218
10895,39.328423,-76.6005,21218
10896,39.328424,-76.600619,21218
10897,39.328426,-76.602376,21218
10898,39.328426,-76.602375,21218
10899,39.328431,-76.604888,21218
10900,39.328432,-76.601454,21218
10901,39.328433,-76.606312,21218
10902,39.328434,-76.606163,21218
10903,39.328444,-76.690528,21215
10904,39.328451,-76.614928,21218
10905,39.328474,-76.690626,21215
10906,39.328474,-76.683746,21215
10907,39.328475,-76.59382,21218
10908,39.328478,-76.595656,21218
10909,39.328479,-76.592917,21218
10910,39.328482,-76.599262,21218
10911,39.328484,-76.714502,21207
10912,39.328484,-76.592105,21218
10913,39.328484,-76.59188,21218
10914,39.328486,-76.59002,21218
10915,39.328491,-76.707894,21207
10916,39.328493,-76.589147,21218
10917,39.328522,-76.564599,21213
10918,39.328525,-76.657414,21211
10919,39.328528,-76.675059,21215
10920,39.328533,-76.537965,21206
10921,39.328538,-76.631084,21211
10922,39.328545,-76.703945,21207
10923,39.328561,-76.575169,21213
10924,39.328563,-76.675042,21215
10925,39.328566,-76.583032,21218
10926,39.328566,-76.55117,21206
10927,39.328568,-76.631747,21211
10928,39.328569,-76.561338,21213
10929,39.328574,-76.564668,21213
10930,39.328581,-76.631463,21211
10931,39.328593,-76.609429,21218
10932,39.3286,-76.657429,21211
10933,39.328602,-76.8722,21163
10934,39.328605,-76.582988,21213
10935,39.328608,-76.561398,21213
10936,39.328611,-76.680232,21215
10937,39.328617,-76.695436,21207
10938,39.328632,-76.655907,21211
10939,39.328638,-76.562793,21213
10940,39.328639,-76.660768,21211
10941,39.328651,-76.660742,21211
10942,39.328652,-76.582453,21213
10943,39.328654,-76.629729,21211
10944,39.328657,-76.558994,21213
10945,39.328671,-76.655894,21211
10946,39.328678,-76.562742,21213
10947,39.328684,-76.633002,21211
10948,39.32869,-76.582511,21213
10949,39.328698,-76.589312,21218
10950,39.328704,-76.633022,21211
10951,39.328708,-76.68494,21215
10952,39.328709,-76.558948,21213
10953,39.328721,-76.671753,21215
10954,39.328722,-76.628028,21211
10955,39.328728,-76.627873,21211
10956,39.328732,-76.665461,21216
10957,39.328746,-76.560059,21213
10958,39.328756,-76.684953,21215
10959,39.328761,-76.626736,21211
10960,39.328762,-76.671733,21215
10961,39.328765,-76.626602,21211
10962,39.328768,-76.560107,21213
10963,39.328794,-76.629266,21211
10964,39.328795,-76.536097,21206
10965,39.328796,-76.541568,21206
10966,39.328811,-76.680297,21215
10967,39.328814,-76.552303,21206
10968,39.328821,-76.550432,21206
10969,39.328823,-76.680337,21215
10970,39.328826,-76.656265,21211
10971,39.328838,-76.656308,21211
10972,39.32884,-76.676246,21215
10973,39.328843,-76.687564,21215
10974,39.328844,-76.703313,21207
10975,39.328845,-76.691945,21215
10976,39.328849,-76.556388,21213
10977,39.328855,-76.687603,21215
10978,39.328858,-76.656313,21211
10979,39.328868,-76.540583,21206
10980,39.328869,-76.703323,21207
10981,39.328883,-76.676225,21215
10982,39.328888,-76.639647,21211
10983,39.328888,-76.55644,21213
10984,39.328899,-77.418098,21704
10985,39.3289,-76.632512,21211
10986,39.3289,-76.605026,21218
10987,39.328905,-76.692111,21215
10988,39.328912,-76.603606,21218
10989,39.32892,-76.656587,21211
10990,39.328924,-76.608393,21218
10991,39.328937,-76.692128,21215
10992,39.328939,-76.564397,21213
10993,39.328949,-76.661889,21211
10994,39.328966,-76.66185,21211
10995,39.328972,-76.564354,21213
10996,39.328978,-76.567185,21213
10997,39.328997,-76.539689,21206
10998,39.328999,-76.660319,21211
10999,39.329011,-76.672714,21215
11000,39.329022,-76.705789,21207
11001,39.329028,-76.669037,21216
